FID_,average_max_rainfall,average_2hr_rainfall,average_72hr_rainfall,distance to coast,EV,TWI,DTW,label,probability_1,predicted,correct
2545,1.041148863,0.172178359,0.538073445,1121.05088,2.74807861,1735.769699,6.80546231,1,0.8553611680839224,1,1
13517,1.043343674,0.164562913,0.563086474,1037.214158,2.17449641,1520.768892,8.959487569,1,0.8937067866807812,1,1
4196,1.01983256,0.174298021,0.563954413,455.5579642,2.448263699,884.072767,6.45575591,1,0.7126328155662248,1,1
15871,0.995249006,0.17021463,0.587877186,796.928942,1.989671376,2883.283176,6.469110267,1,0.7727854716322129,1,1
7670,1.0321516,0.173101914,0.565184011,737.6321026,2.750642797,1548.915085,7.266422652,1,0.8022561991984883,1,1
957,1.055769597,0.174120028,0.537328128,1424.300823,3.900652789,2723.359085,6.106835413,1,0.6068317311233928,1,1
10441,1.077620887,0.155037085,0.540344931,1083.43638,2.987332868,617.8350675,6.941231619,1,0.8555971991854243,1,1
11071,0.936469336,0.159569716,0.545998328,163.5745253,1.315221797,623.5515264,8.316008749,1,0.9046636872099395,1,1
13639,1.048198392,0.16444242,0.564419232,811.8850006,2.198662727,1586.158749,7.041186876,1,0.8794098920138678,1,1
5707,0.916589602,0.158937013,0.540497999,163.8005397,1.993915988,458.5216384,5.488724259,0,0.2986191871537762,0,1
11209,1.013969966,0.169331964,0.568506284,1124.035978,1.992153431,946.4890463,9.607783066,1,0.8875603892894558,1,1
19,0.95781645,0.176729835,0.556046146,280.1686704,3.246472153,945.3691819,5.223243691,0,0.14148829156986528,0,1
14478,1.096481164,0.172783634,0.613873829,242.2544112,1.259543339,1235.539133,5.14134293,1,0.6051390998136804,1,1
7793,1.045910722,0.16114945,0.54544913,836.88068,3.041279025,726.1732616,4.409660459,0,0.15773580132638015,0,1
15791,1.005578071,0.171324319,0.588793405,816.8583584,2.755502996,469.6222199,7.896565244,1,0.7103788523949822,1,1
4207,0.954358337,0.170938729,0.558964007,311.5223708,2.464735946,1107.91308,4.43093682,0,0.13571772671022647,0,1
5941,0.922164671,0.155609231,0.536285751,935.5470836,2.728755678,1252.454363,6.043734753,0,0.4691717215287244,0,1
9052,1.067163957,0.156888066,0.537786391,1271.531125,2.272133145,1280.720137,8.018219536,1,0.893879487956541,1,1
343,1.017482038,0.173657346,0.543983676,792.1728761,3.330845725,284.575448,5.379842207,0,0.20573868641584245,0,1
6957,1.063404565,0.158072355,0.531353252,1298.650305,2.098392243,774.9611621,7.433624682,1,0.8877976061509298,1,1
16140,1.002306891,0.171399086,0.569749472,37.31338721,2.553351218,118.1605414,4.740276974,0,0.1376722850518372,0,1
4314,0.915060195,0.156309553,0.536077546,272.0926656,1.70721025,558.7894512,6.012149754,1,0.7596673882047443,1,1
9775,1.080855097,0.154838735,0.54116169,1140.51477,3.043469096,471.1900386,7.393621701,1,0.8639321370670194,1,1
14668,1.101780864,0.173075042,0.615666447,94.8261897,6.166972768,733.4745229,4.645570654,0,0.11909499818980299,0,1
13899,1.077547937,0.168403487,0.585081526,583.4583487,1.076117168,1281.827877,6.886266028,1,0.8905858510101108,1,1
3203,0.968870568,0.173310414,0.557541841,78.81718448,1.973008128,306.9424418,8.242605692,1,0.8649654696790712,1,1
12197,1.025086878,0.168443097,0.569419932,1353.769243,3.421422228,1776.423412,5.139350273,0,0.1608045942370317,0,1
4966,1.033637452,0.164940307,0.53984957,725.6929211,3.660000901,1262.528148,4.21451958,0,0.12121289777320705,0,1
